user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name,furthest_stage,stage_rank,dropped_at,time_to_first_txn_mins,signup_week,converted
U008923,2024-03-30,33,Male,Tier 1,Android,Paid Ad,Lipika Gade,app_open,2,signup_started,,2024-03-25/2024-03-31,False
U008924,2024-03-05,34,Other,Tier 2,Android,Organic,Idika Chad,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U008925,2024-05-19,34,Male,Tier 3,iOS,Social Media,Abhimanyu Sandal,app_install,1,app_open,,2024-05-13/2024-05-19,False
U008926,2024-02-01,22,Other,Tier 1,Android,Organic,Ikshita Date,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U008927,2024-05-18,19,Female,Tier 2,Android,Organic,Eshana Pillay,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U008928,2024-01-02,51,Female,Tier 1,Android,Organic,Bhavya Morar,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U008929,2024-03-21,41,Male,Tier 2,Android,Organic,Gaurangi Shankar,kyc_completed,6,first_transaction,,2024-03-18/2024-03-24,False
U008930,2024-01-30,38,Female,Tier 1,iOS,Paid Ad,Ekani Sangha,app_install,1,app_open,,2024-01-29/2024-02-04,False
U008931,2024-01-14,23,Male,Tier 3,Android,Organic,Zinal Taneja,signup_completed,4,kyc_initiated,,2024-01-08/2024-01-14,False
U008932,2024-03-01,27,Other,Tier 3,Android,Paid Ad,Faras Varghese,first_transaction,7,notification_opted_in,111.0,2024-02-26/2024-03-03,True
U008933,2024-02-06,18,Male,Tier 3,Android,Organic,Turvi Misra,app_install,1,app_open,,2024-02-05/2024-02-11,False
U008934,2024-05-14,33,Male,Tier 2,iOS,Paid Ad,Jalsa Sharaf,signup_completed,4,kyc_initiated,,2024-05-13/2024-05-19,False
U008935,2024-04-14,41,Female,Tier 2,Android,Referral,Bhanumati Palan,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U008936,2024-03-05,32,Male,Tier 2,iOS,Paid Ad,Saanvi Sankaran,day7_return,10,,81.0,2024-03-04/2024-03-10,True
U008937,2024-01-12,18,Other,Tier 3,Android,Paid Ad,Siya Jaggi,app_install,1,app_open,,2024-01-08/2024-01-14,False
U008938,2024-04-01,24,Other,Tier 1,Android,Paid Ad,Lajita Datta,kyc_completed,6,first_transaction,,2024-04-01/2024-04-07,False
U008939,2024-01-31,34,Male,Tier 3,Android,Paid Ad,Isaac Brahmbhatt,day1_return,9,day7_return,66.0,2024-01-29/2024-02-04,True
U008940,2024-03-09,40,Other,Tier 2,Android,Paid Ad,Ayushman Shere,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U008941,2024-04-18,29,Male,Tier 2,Android,Referral,Shivansh Krishnan,app_open,2,signup_started,,2024-04-15/2024-04-21,False
U008942,2024-03-07,21,Other,Tier 3,iOS,Organic,Henry Koshy,app_install,1,app_open,,2024-03-04/2024-03-10,False
U008943,2024-01-03,19,Male,Tier 2,iOS,Social Media,Yahvi Ahluwalia,signup_started,3,signup_completed,,2024-01-01/2024-01-07,False
U008944,2024-02-23,25,Female,Tier 1,iOS,Organic,Jasmit Ramaswamy,app_install,1,app_open,,2024-02-19/2024-02-25,False
U008945,2024-06-08,37,Female,Tier 1,iOS,Organic,Faris Malhotra,app_install,1,app_open,,2024-06-03/2024-06-09,False
U008946,2024-04-23,36,Other,Tier 2,iOS,Organic,Vaishnavi Malhotra,notification_opted_in,8,day1_return,431.0,2024-04-22/2024-04-28,True
U008947,2024-02-29,26,Female,Tier 1,iOS,Paid Ad,Lakshit Mohan,signup_started,3,signup_completed,,2024-02-26/2024-03-03,False
U008948,2024-05-01,32,Female,Tier 1,Android,Paid Ad,Rohan Tiwari,kyc_initiated,5,kyc_completed,,2024-04-29/2024-05-05,False
U008949,2024-02-19,27,Other,Tier 3,Android,Paid Ad,Tamanna Oak,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U008950,2024-04-15,42,Other,Tier 3,iOS,Organic,Aarna Sura,app_install,1,app_open,,2024-04-15/2024-04-21,False
U008951,2024-05-08,33,Male,Tier 1,Android,Paid Ad,Samar Naidu,app_install,1,app_open,,2024-05-06/2024-05-12,False
U008952,2024-01-16,43,Other,Tier 1,Android,Paid Ad,Harish Khosla,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U008953,2024-01-30,24,Male,Tier 2,Android,Organic,Harish Basak,signup_started,3,signup_completed,,2024-01-29/2024-02-04,False
U008954,2024-05-21,32,Male,Tier 3,Android,Referral,Chaaya Ratti,app_install,1,app_open,,2024-05-20/2024-05-26,False
U008955,2024-02-24,25,Male,Tier 3,Android,Referral,Madhavi Datta,signup_completed,4,kyc_initiated,,2024-02-19/2024-02-25,False
U008956,2024-02-21,30,Other,Tier 1,Android,Paid Ad,Omaja Chaudry,app_install,1,app_open,,2024-02-19/2024-02-25,False
U008957,2024-01-20,20,Male,Tier 3,Android,Paid Ad,Robert Golla,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U008958,2024-06-03,25,Other,Tier 1,Android,Paid Ad,Parth Mangat,signup_completed,4,kyc_initiated,,2024-06-03/2024-06-09,False
U008959,2024-04-24,41,Other,Tier 1,iOS,Paid Ad,Gagan Aurora,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U008960,2024-05-28,48,Female,Tier 1,iOS,Paid Ad,Wriddhish Krishna,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U008961,2024-03-05,27,Other,Tier 1,Android,Organic,Dakshesh Nagarajan,kyc_initiated,5,kyc_completed,,2024-03-04/2024-03-10,False
U008962,2024-05-29,31,Other,Tier 2,iOS,Social Media,Shravya Baral,kyc_initiated,5,kyc_completed,,2024-05-27/2024-06-02,False
U008963,2024-04-27,25,Female,Tier 1,Android,Referral,Arjun Chahal,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U008964,2024-06-05,49,Other,Tier 3,iOS,Referral,Lekha Ravel,kyc_initiated,5,kyc_completed,,2024-06-03/2024-06-09,False
U008965,2024-06-18,55,Other,Tier 1,iOS,Referral,Yashodhara Morar,day1_return,9,day7_return,589.0,2024-06-17/2024-06-23,True
U008966,2024-05-09,23,Female,Tier 1,Android,Referral,Banjeet Morar,app_install,1,app_open,,2024-05-06/2024-05-12,False
U008967,2024-02-10,34,Male,Tier 1,iOS,Organic,Yochana Jhaveri,kyc_initiated,5,kyc_completed,,2024-02-05/2024-02-11,False
U008968,2024-01-01,42,Male,Tier 3,iOS,Organic,Darpan Mani,app_install,1,app_open,,2024-01-01/2024-01-07,False
U008969,2024-02-12,47,Male,Tier 1,Android,Paid Ad,Charita Banerjee,kyc_initiated,5,kyc_completed,,2024-02-12/2024-02-18,False
U008970,2024-06-29,34,Other,Tier 3,Android,Social Media,Chakradhar Walla,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U008971,2024-01-29,25,Male,Tier 1,Android,Paid Ad,Hritik Singh,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U008972,2024-02-02,53,Female,Tier 2,Android,Referral,Xiti Sampath,day7_return,10,,603.0,2024-01-29/2024-02-04,True
U008973,2024-06-18,30,Male,Tier 1,Android,Paid Ad,Ishwar Mistry,kyc_initiated,5,kyc_completed,,2024-06-17/2024-06-23,False
U008974,2024-03-03,54,Male,Tier 1,Android,Organic,Janya Bobal,day1_return,9,day7_return,419.0,2024-02-26/2024-03-03,True
U008975,2024-06-22,22,Male,Tier 2,Android,Referral,Wazir Sachdev,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U008976,2024-01-27,31,Other,Tier 1,Android,Organic,Sara Rout,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U008977,2024-06-05,44,Female,Tier 1,Android,Paid Ad,David Ghosh,signup_completed,4,kyc_initiated,,2024-06-03/2024-06-09,False
U008978,2024-03-23,53,Other,Tier 3,Android,Organic,Samuel Oza,app_open,2,signup_started,,2024-03-18/2024-03-24,False
U008979,2024-04-01,34,Female,Tier 3,Android,Paid Ad,Zarna Shanker,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U008980,2024-02-28,21,Other,Tier 1,Android,Organic,Sanaya Agrawal,signup_started,3,signup_completed,,2024-02-26/2024-03-03,False
U008981,2024-05-27,24,Male,Tier 1,Android,Organic,Baljiwan Yohannan,kyc_initiated,5,kyc_completed,,2024-05-27/2024-06-02,False
U008982,2024-02-16,31,Other,Tier 3,Android,Paid Ad,Jatin Varghese,app_install,1,app_open,,2024-02-12/2024-02-18,False
U008983,2024-03-17,42,Female,Tier 1,Android,Organic,Viraj Deol,app_open,2,signup_started,,2024-03-11/2024-03-17,False
U008984,2024-05-30,34,Female,Tier 2,Android,Referral,Adweta Nagy,signup_completed,4,kyc_initiated,,2024-05-27/2024-06-02,False
U008985,2024-05-17,38,Female,Tier 1,iOS,Organic,Qasim Natt,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U008986,2024-03-09,35,Female,Tier 1,Android,Organic,Banjeet Contractor,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U008987,2024-06-11,32,Other,Tier 1,iOS,Organic,Tamanna Mani,signup_started,3,signup_completed,,2024-06-10/2024-06-16,False
U008988,2024-03-02,23,Other,Tier 1,Android,Referral,Jagvi Bedi,notification_opted_in,8,day1_return,557.0,2024-02-26/2024-03-03,True
U008989,2024-01-16,54,Other,Tier 3,iOS,Organic,Manan Karnik,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U008990,2024-06-12,21,Male,Tier 2,iOS,Referral,Turvi Banerjee,day7_return,10,,321.0,2024-06-10/2024-06-16,True
U008991,2024-02-02,28,Other,Tier 1,Android,Paid Ad,Tejas De,app_install,1,app_open,,2024-01-29/2024-02-04,False
U008992,2024-06-10,37,Female,Tier 1,iOS,Social Media,Ekantika Khurana,app_install,1,app_open,,2024-06-10/2024-06-16,False
U008993,2024-05-18,45,Male,Tier 3,Android,Social Media,Lakshmi Chowdhury,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U008994,2024-06-12,28,Female,Tier 3,Android,Paid Ad,Pratyush Halder,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U008995,2024-04-18,19,Female,Tier 1,iOS,Referral,Charles Jaggi,app_install,1,app_open,,2024-04-15/2024-04-21,False
U008996,2024-04-05,31,Other,Tier 2,iOS,Paid Ad,Xalak Sachdeva,kyc_completed,6,first_transaction,,2024-04-01/2024-04-07,False
U008997,2024-06-02,39,Female,Tier 2,Android,Social Media,Krishna Chatterjee,app_install,1,app_open,,2024-05-27/2024-06-02,False
U008998,2024-05-13,30,Male,Tier 2,iOS,Social Media,Kiaan Gola,app_install,1,app_open,,2024-05-13/2024-05-19,False
U008999,2024-04-18,55,Female,Tier 2,Android,Organic,Bakhshi Nazareth,app_install,1,app_open,,2024-04-15/2024-04-21,False
U009000,2024-05-06,19,Female,Tier 2,Android,Paid Ad,Prisha Padmanabhan,signup_started,3,signup_completed,,2024-05-06/2024-05-12,False
U009001,2024-02-04,48,Male,Tier 3,Android,Paid Ad,Hema Agrawal,app_install,1,app_open,,2024-01-29/2024-02-04,False
U009002,2024-06-17,43,Female,Tier 2,iOS,Referral,Wakeeta Deol,app_install,1,app_open,,2024-06-17/2024-06-23,False
U009003,2024-06-15,29,Female,Tier 1,Android,Referral,Frederick Prasad,app_install,1,app_open,,2024-06-10/2024-06-16,False
U009004,2024-05-29,28,Other,Tier 3,iOS,Organic,Vincent Dutta,first_transaction,7,notification_opted_in,350.0,2024-05-27/2024-06-02,True
U009005,2024-03-08,52,Other,Tier 2,iOS,Organic,Kamya Divan,app_install,1,app_open,,2024-03-04/2024-03-10,False
U009006,2024-03-23,25,Male,Tier 1,Android,Organic,Zashil Luthra,app_install,1,app_open,,2024-03-18/2024-03-24,False
U009007,2024-04-29,44,Other,Tier 2,iOS,Paid Ad,Radhika Mukhopadhyay,app_install,1,app_open,,2024-04-29/2024-05-05,False
U009008,2024-06-19,22,Male,Tier 2,iOS,Paid Ad,Praneel Vohra,signup_started,3,signup_completed,,2024-06-17/2024-06-23,False
U009009,2024-03-15,18,Female,Tier 3,Android,Referral,Girish Wagle,app_install,1,app_open,,2024-03-11/2024-03-17,False
U009010,2024-02-04,31,Other,Tier 1,Android,Social Media,Laban Buch,signup_started,3,signup_completed,,2024-01-29/2024-02-04,False
U009011,2024-01-03,47,Male,Tier 2,Android,Organic,Suhani Chaudhari,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U009012,2024-03-26,22,Female,Tier 2,Android,Organic,Pushti Edwin,kyc_initiated,5,kyc_completed,,2024-03-25/2024-03-31,False
U009013,2024-04-12,30,Male,Tier 2,iOS,Paid Ad,Jairaj Barad,signup_started,3,signup_completed,,2024-04-08/2024-04-14,False
U009014,2024-01-02,37,Other,Tier 1,Android,Referral,Idika Tara,day1_return,9,day7_return,170.0,2024-01-01/2024-01-07,True
U009015,2024-03-01,37,Female,Tier 2,Android,Social Media,Harrison Singhal,day1_return,9,day7_return,160.0,2024-02-26/2024-03-03,True
U009016,2024-01-19,34,Female,Tier 2,iOS,Organic,Wridesh Dugal,first_transaction,7,notification_opted_in,500.0,2024-01-15/2024-01-21,True
U009017,2024-06-26,31,Female,Tier 3,Android,Organic,Varsha Dyal,day7_return,10,,453.0,2024-06-24/2024-06-30,True
U009018,2024-04-07,33,Male,Tier 1,Android,Organic,Naveen Soman,kyc_initiated,5,kyc_completed,,2024-04-01/2024-04-07,False
U009019,2024-04-27,33,Female,Tier 2,Android,Paid Ad,Hemal Sahni,signup_completed,4,kyc_initiated,,2024-04-22/2024-04-28,False
U009020,2024-01-07,25,Other,Tier 1,Android,Organic,Krisha Das,kyc_completed,6,first_transaction,,2024-01-01/2024-01-07,False
U009021,2024-02-23,40,Other,Tier 2,Android,Organic,Tripti Agrawal,app_install,1,app_open,,2024-02-19/2024-02-25,False
U009022,2024-04-02,18,Female,Tier 2,Android,Organic,Chatresh Raghavan,signup_started,3,signup_completed,,2024-04-01/2024-04-07,False
U009023,2024-01-09,28,Other,Tier 3,Android,Referral,Ranbir Lala,signup_completed,4,kyc_initiated,,2024-01-08/2024-01-14,False
U009024,2024-05-16,22,Female,Tier 1,Android,Social Media,Nirja Korpal,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U009025,2024-02-23,26,Other,Tier 2,Android,Referral,Tara Sem,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U009026,2024-01-12,26,Other,Tier 2,iOS,Paid Ad,Zaid Sarin,kyc_initiated,5,kyc_completed,,2024-01-08/2024-01-14,False
U009027,2024-06-08,32,Male,Tier 2,iOS,Organic,Jeet Sani,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U009028,2024-06-16,23,Other,Tier 3,Android,Social Media,Chatresh Acharya,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U009029,2024-06-29,34,Female,Tier 2,Android,Referral,Yamini Soman,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U009030,2024-04-27,36,Other,Tier 2,Android,Social Media,Samuel Mani,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U009031,2024-03-29,27,Female,Tier 1,iOS,Referral,Jeremiah Maharaj,first_transaction,7,notification_opted_in,643.0,2024-03-25/2024-03-31,True
U009032,2024-02-03,29,Female,Tier 3,Android,Organic,Vrinda Bedi,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U009033,2024-05-25,35,Other,Tier 1,iOS,Referral,Inaya Sani,first_transaction,7,notification_opted_in,153.0,2024-05-20/2024-05-26,True
U009034,2024-05-25,26,Other,Tier 3,Android,Paid Ad,Unnati Dutta,signup_completed,4,kyc_initiated,,2024-05-20/2024-05-26,False
U009035,2024-06-05,50,Male,Tier 3,Android,Organic,Jonathan Kulkarni,signup_started,3,signup_completed,,2024-06-03/2024-06-09,False
U009036,2024-01-08,24,Female,Tier 2,Android,Organic,Vrishti Shah,app_install,1,app_open,,2024-01-08/2024-01-14,False
U009037,2024-01-06,29,Other,Tier 3,Android,Organic,Pooja Vig,first_transaction,7,notification_opted_in,549.0,2024-01-01/2024-01-07,True
U009038,2024-06-22,51,Other,Tier 1,iOS,Organic,Sathvik Konda,app_install,1,app_open,,2024-06-17/2024-06-23,False
U009039,2024-01-30,29,Other,Tier 2,Android,Paid Ad,Advik Murty,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U009040,2024-05-22,24,Male,Tier 2,Android,Organic,Idika Nayak,app_install,1,app_open,,2024-05-20/2024-05-26,False
U009041,2024-06-18,54,Male,Tier 3,iOS,Referral,Balveer Raghavan,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U009042,2024-01-17,22,Female,Tier 2,iOS,Organic,Bakhshi Garde,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U009043,2024-06-10,31,Male,Tier 1,Android,Paid Ad,Isaac Savant,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U009044,2024-01-11,54,Female,Tier 2,Android,Paid Ad,Samar Gupta,app_install,1,app_open,,2024-01-08/2024-01-14,False
U009045,2024-05-03,25,Other,Tier 2,iOS,Paid Ad,Triya Kota,signup_started,3,signup_completed,,2024-04-29/2024-05-05,False
U009046,2024-01-13,38,Female,Tier 2,Android,Referral,Devansh Nayar,day7_return,10,,364.0,2024-01-08/2024-01-14,True
U009047,2024-01-19,41,Other,Tier 2,iOS,Referral,Isha Gade,app_install,1,app_open,,2024-01-15/2024-01-21,False
U009048,2024-02-23,40,Male,Tier 3,Android,Paid Ad,Pahal Shan,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U009049,2024-05-07,32,Other,Tier 2,iOS,Organic,Wahab Bal,day1_return,9,day7_return,718.0,2024-05-06/2024-05-12,True
U009050,2024-05-23,24,Male,Tier 3,Android,Organic,Tanmayi Kale,kyc_completed,6,first_transaction,,2024-05-20/2024-05-26,False
U009051,2024-03-05,27,Other,Tier 3,Android,Social Media,Nidhi Rattan,app_install,1,app_open,,2024-03-04/2024-03-10,False
U009052,2024-06-13,24,Female,Tier 3,Android,Organic,Luke Venkataraman,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U009053,2024-06-23,31,Other,Tier 1,Android,Paid Ad,Henry Singh,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U009054,2024-02-02,22,Other,Tier 3,Android,Social Media,Joshua Chauhan,app_install,1,app_open,,2024-01-29/2024-02-04,False
U009055,2024-05-20,46,Female,Tier 1,Android,Paid Ad,Darika Sarma,signup_started,3,signup_completed,,2024-05-20/2024-05-26,False
U009056,2024-04-10,42,Male,Tier 3,Android,Organic,Yutika Bhattacharyya,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U009057,2024-05-09,30,Female,Tier 3,Android,Referral,Geetika Lata,app_install,1,app_open,,2024-05-06/2024-05-12,False
U009058,2024-03-21,35,Other,Tier 1,iOS,Social Media,Banjeet Shroff,kyc_completed,6,first_transaction,,2024-03-18/2024-03-24,False
U009059,2024-05-10,21,Male,Tier 1,Android,Referral,Keya Doshi,notification_opted_in,8,day1_return,118.0,2024-05-06/2024-05-12,True
U009060,2024-01-13,28,Male,Tier 1,Android,Paid Ad,Arjun Balay,kyc_initiated,5,kyc_completed,,2024-01-08/2024-01-14,False
U009061,2024-06-09,27,Other,Tier 2,iOS,Paid Ad,Pavani Sen,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U009062,2024-01-29,36,Other,Tier 2,Android,Paid Ad,Anmol Modi,signup_completed,4,kyc_initiated,,2024-01-29/2024-02-04,False
U009063,2024-02-21,28,Male,Tier 1,iOS,Referral,Urvashi Bansal,day1_return,9,day7_return,623.0,2024-02-19/2024-02-25,True
U009064,2024-02-03,33,Female,Tier 3,iOS,Social Media,Osha Samra,app_install,1,app_open,,2024-01-29/2024-02-04,False
U009065,2024-01-09,24,Female,Tier 2,Android,Referral,Dalaja Dalal,app_open,2,signup_started,,2024-01-08/2024-01-14,False
U009066,2024-04-28,25,Male,Tier 2,Android,Referral,Daniel Kapoor,app_install,1,app_open,,2024-04-22/2024-04-28,False
U009067,2024-05-13,41,Other,Tier 1,Android,Referral,Fiyaz Bains,app_install,1,app_open,,2024-05-13/2024-05-19,False
U009068,2024-03-20,32,Male,Tier 2,iOS,Referral,Samarth Dugar,kyc_completed,6,first_transaction,,2024-03-18/2024-03-24,False
U009069,2024-05-03,25,Other,Tier 2,iOS,Referral,Lila Ganguly,app_install,1,app_open,,2024-04-29/2024-05-05,False
U009070,2024-06-12,26,Male,Tier 1,Android,Social Media,Hitesh Ghosh,day7_return,10,,221.0,2024-06-10/2024-06-16,True
U009071,2024-03-01,30,Female,Tier 2,Android,Organic,Jason Dugar,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U009072,2024-04-18,35,Female,Tier 2,Android,Organic,Samuel Kar,app_open,2,signup_started,,2024-04-15/2024-04-21,False
U009073,2024-01-23,27,Female,Tier 3,Android,Referral,Yashawini Dora,kyc_initiated,5,kyc_completed,,2024-01-22/2024-01-28,False
U009074,2024-03-31,21,Other,Tier 1,Android,Social Media,Ryan Thakkar,signup_completed,4,kyc_initiated,,2024-03-25/2024-03-31,False
U009075,2024-06-11,27,Other,Tier 2,Android,Organic,Jonathan Mangat,kyc_completed,6,first_transaction,,2024-06-10/2024-06-16,False
U009076,2024-01-17,25,Other,Tier 3,Android,Referral,Jagvi Ramachandran,app_install,1,app_open,,2024-01-15/2024-01-21,False
U009077,2024-06-29,52,Female,Tier 1,Android,Organic,Vamakshi Varkey,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U009078,2024-01-18,24,Male,Tier 1,Android,Referral,Daksha Bhandari,app_install,1,app_open,,2024-01-15/2024-01-21,False
U009079,2024-06-27,35,Male,Tier 3,Android,Paid Ad,Idika Acharya,kyc_initiated,5,kyc_completed,,2024-06-24/2024-06-30,False
U009080,2024-02-05,27,Other,Tier 1,Android,Paid Ad,Daksha Nagarajan,kyc_initiated,5,kyc_completed,,2024-02-05/2024-02-11,False
U009081,2024-01-17,42,Male,Tier 3,Android,Referral,Sanaya Varughese,day7_return,10,,281.0,2024-01-15/2024-01-21,True
U009082,2024-03-02,42,Other,Tier 1,Android,Social Media,Pavani Srivastava,kyc_initiated,5,kyc_completed,,2024-02-26/2024-03-03,False
U009083,2024-05-01,34,Male,Tier 3,Android,Paid Ad,Noah Sem,kyc_completed,6,first_transaction,,2024-04-29/2024-05-05,False
U009084,2024-05-28,25,Male,Tier 3,Android,Organic,Guneet Mody,signup_completed,4,kyc_initiated,,2024-05-27/2024-06-02,False
U009085,2024-06-02,31,Male,Tier 1,Android,Paid Ad,Vasatika Arya,kyc_completed,6,first_transaction,,2024-05-27/2024-06-02,False
U009086,2024-02-12,28,Other,Tier 2,Android,Paid Ad,Aryan Prasad,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U009087,2024-03-13,21,Female,Tier 1,Android,Paid Ad,Wazir Lad,signup_started,3,signup_completed,,2024-03-11/2024-03-17,False
U009088,2024-01-16,23,Other,Tier 2,Android,Organic,Ladli Bhatt,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U009089,2024-02-17,34,Female,Tier 2,iOS,Paid Ad,Ubika Trivedi,kyc_initiated,5,kyc_completed,,2024-02-12/2024-02-18,False
U009090,2024-06-11,30,Other,Tier 3,Android,Organic,Yadavi Wadhwa,app_install,1,app_open,,2024-06-10/2024-06-16,False
U009091,2024-05-04,35,Male,Tier 2,Android,Organic,Avni Mangat,app_open,2,signup_started,,2024-04-29/2024-05-05,False
U009092,2024-05-25,27,Other,Tier 3,Android,Paid Ad,Arya Goda,signup_completed,4,kyc_initiated,,2024-05-20/2024-05-26,False
U009093,2024-01-26,21,Female,Tier 1,Android,Paid Ad,Kashvi Naidu,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U009094,2024-01-11,54,Female,Tier 3,Android,Referral,Gautami Borra,kyc_completed,6,first_transaction,,2024-01-08/2024-01-14,False
U009095,2024-05-17,33,Female,Tier 1,Android,Referral,Owen Aurora,day1_return,9,day7_return,161.0,2024-05-13/2024-05-19,True
U009096,2024-02-04,23,Female,Tier 2,iOS,Organic,Wriddhish Dube,notification_opted_in,8,day1_return,346.0,2024-01-29/2024-02-04,True
U009097,2024-01-28,21,Other,Tier 1,Android,Organic,Prisha Srivastava,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U009098,2024-03-02,31,Female,Tier 1,Android,Organic,Arya Vig,kyc_initiated,5,kyc_completed,,2024-02-26/2024-03-03,False
U009099,2024-02-13,54,Male,Tier 2,iOS,Referral,Jackson Sama,app_install,1,app_open,,2024-02-12/2024-02-18,False
U009100,2024-02-22,31,Male,Tier 1,Android,Referral,Andrew Mallick,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U009101,2024-02-04,30,Female,Tier 1,Android,Paid Ad,Sudiksha Varma,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U009102,2024-02-20,22,Other,Tier 3,Android,Paid Ad,Raagini Kaul,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U009103,2024-03-26,37,Female,Tier 3,Android,Organic,Dev Kulkarni,notification_opted_in,8,day1_return,116.0,2024-03-25/2024-03-31,True
U009104,2024-01-18,25,Female,Tier 2,Android,Paid Ad,Oeshi Atwal,notification_opted_in,8,day1_return,631.0,2024-01-15/2024-01-21,True
U009105,2024-03-09,22,Other,Tier 3,Android,Paid Ad,Siddharth Srivastava,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U009106,2024-03-11,54,Female,Tier 2,Android,Organic,Jeevika Nath,app_install,1,app_open,,2024-03-11/2024-03-17,False
U009107,2024-05-29,52,Other,Tier 1,Android,Referral,Omaja Setty,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U009108,2024-04-11,18,Female,Tier 2,iOS,Paid Ad,Faraj Chakraborty,app_install,1,app_open,,2024-04-08/2024-04-14,False
U009109,2024-06-10,29,Other,Tier 3,Android,Referral,Chaman Soman,app_install,1,app_open,,2024-06-10/2024-06-16,False
U009110,2024-05-13,33,Male,Tier 1,Android,Organic,Rishi Parmar,day7_return,10,,237.0,2024-05-13/2024-05-19,True
U009111,2024-01-08,21,Other,Tier 1,Android,Organic,Vihaan Sem,app_open,2,signup_started,,2024-01-08/2024-01-14,False
U009112,2024-03-15,43,Male,Tier 3,Android,Paid Ad,Jagvi Divan,app_install,1,app_open,,2024-03-11/2024-03-17,False
U009113,2024-04-14,25,Other,Tier 2,Android,Referral,Balvan Barad,first_transaction,7,notification_opted_in,612.0,2024-04-08/2024-04-14,True
U009114,2024-02-10,20,Other,Tier 2,iOS,Paid Ad,Netra Cheema,app_install,1,app_open,,2024-02-05/2024-02-11,False
U009115,2024-03-25,24,Female,Tier 2,Android,Paid Ad,Yoshita Dhawan,kyc_initiated,5,kyc_completed,,2024-03-25/2024-03-31,False
U009116,2024-05-05,30,Other,Tier 1,Android,Organic,Jagvi Sandal,app_install,1,app_open,,2024-04-29/2024-05-05,False
U009117,2024-06-03,25,Female,Tier 1,Android,Organic,Oliver Bora,signup_started,3,signup_completed,,2024-06-03/2024-06-09,False
U009118,2024-02-10,38,Female,Tier 3,Android,Paid Ad,Tamanna Mani,kyc_completed,6,first_transaction,,2024-02-05/2024-02-11,False
U009119,2024-05-15,43,Other,Tier 2,Android,Referral,Garima Morar,first_transaction,7,notification_opted_in,300.0,2024-05-13/2024-05-19,True
U009120,2024-04-17,27,Other,Tier 2,iOS,Paid Ad,Udarsh Prakash,signup_started,3,signup_completed,,2024-04-15/2024-04-21,False
U009121,2024-06-03,49,Female,Tier 1,Android,Paid Ad,Banjeet Bumb,signup_completed,4,kyc_initiated,,2024-06-03/2024-06-09,False
