user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name
U008127,2024-06-01,44,Other,Tier 1,Android,Referral,Ekbal Pandit
U008128,2024-05-09,31,Other,Tier 1,Android,Organic,Reva Sangha
U008129,2024-01-31,34,Male,Tier 1,Android,Paid Ad,Avi Brahmbhatt
U008130,2024-05-18,34,Female,Tier 3,Android,Paid Ad,Vivaan Savant
U008131,2024-01-28,28,Other,Tier 1,iOS,Referral,Ijaya Mitra
U008132,2024-02-08,25,Female,Tier 3,Android,Paid Ad,Veer Bera
U008133,2024-04-23,18,Male,Tier 1,Android,Organic,Faraj Borah
U008134,2024-02-26,30,Male,Tier 3,Android,Paid Ad,Farhan Bajwa
U008135,2024-01-07,32,Female,Tier 1,iOS,Social Media,Advika Chander
U008136,2024-03-09,35,Male,Tier 1,Android,Organic,Rachit Krishnamurthy
U008137,2024-06-06,31,Other,Tier 1,Android,Paid Ad,Nitara Sunder
U008138,2024-05-03,18,Female,Tier 2,Android,Referral,Adweta Sathe
U008139,2024-03-23,27,Female,Tier 1,Android,Social Media,Faras Bhasin
U008140,2024-06-24,33,Male,Tier 2,Android,Referral,Radha D’Alia
U008141,2024-06-22,26,Female,Tier 3,iOS,Referral,Niharika Kalla
U008142,2024-06-27,53,Female,Tier 1,Android,Organic,Mason Mammen
U008143,2024-04-25,20,Female,Tier 3,Android,Referral,Varenya Kala
U008144,2024-02-03,39,Other,Tier 1,Android,Organic,Daksh Garg
U008145,2024-03-25,24,Other,Tier 2,Android,Paid Ad,Warjas Samra
U008146,2024-06-19,40,Female,Tier 1,Android,Referral,Yachana Srinivas
U008147,2024-06-05,27,Other,Tier 1,iOS,Social Media,Veda Deol
U008148,2024-01-28,48,Other,Tier 1,Android,Organic,Lucky Chanda
U008149,2024-05-29,52,Male,Tier 1,Android,Referral,Vidhi Reddy
U008150,2024-02-18,53,Male,Tier 2,Android,Paid Ad,Abeer Sane
U008151,2024-03-21,42,Other,Tier 2,Android,Organic,Prisha Nagy
U008152,2024-02-08,44,Female,Tier 2,Android,Paid Ad,Advik Seshadri
U008153,2024-02-29,31,Male,Tier 3,Android,Referral,Oliver Gole
U008154,2024-02-27,23,Other,Tier 1,iOS,Referral,Gauri Sampath
U008155,2024-06-29,35,Other,Tier 1,Android,Social Media,Gayathri More
U008156,2024-03-30,26,Other,Tier 3,Android,Social Media,Elijah Bora
U008157,2024-02-05,48,Female,Tier 1,iOS,Organic,Devansh Bakshi
U008158,2024-05-31,24,Female,Tier 2,Android,Paid Ad,Om Ramakrishnan
U008159,2024-01-19,32,Male,Tier 1,Android,Paid Ad,Ayushman Subramaniam
U008160,2024-04-12,31,Female,Tier 2,Android,Referral,Simon Pal
U008161,2024-05-14,30,Female,Tier 1,Android,Referral,Lajita Saxena
U008162,2024-04-07,31,Other,Tier 2,Android,Organic,Damyanti Randhawa
U008163,2024-05-18,35,Female,Tier 1,Android,Paid Ad,Gaurav Bhat
U008164,2024-03-31,30,Female,Tier 2,Android,Social Media,Laban Sura
U008165,2024-03-24,37,Female,Tier 2,Android,Organic,Vedhika Pal
U008166,2024-03-22,35,Female,Tier 1,Android,Paid Ad,Kala Radhakrishnan
U008167,2024-03-30,33,Male,Tier 2,Android,Referral,Rishi Agarwal
U008168,2024-06-26,24,Other,Tier 2,Android,Paid Ad,Abhimanyu Sood
U008169,2024-01-06,33,Female,Tier 1,Android,Referral,Pooja Purohit
U008170,2024-01-18,22,Male,Tier 2,iOS,Paid Ad,Owen Sarna
U008171,2024-04-29,37,Female,Tier 3,Android,Organic,Robert Kapoor
U008172,2024-06-01,39,Male,Tier 3,Android,Paid Ad,Jeevika Venkatesh
U008173,2024-04-22,28,Other,Tier 3,Android,Social Media,Gavin Muni
U008174,2024-03-13,55,Male,Tier 3,Android,Paid Ad,Yug Sarkar
U008175,2024-04-30,20,Other,Tier 2,Android,Paid Ad,Gaurika Raj
U008176,2024-06-23,36,Other,Tier 2,iOS,Paid Ad,Varenya Venkataraman
U008177,2024-06-19,22,Female,Tier 2,iOS,Referral,Ranveer Iyer
U008178,2024-01-11,24,Female,Tier 1,iOS,Organic,Eta Rajagopalan
U008179,2024-01-25,25,Female,Tier 1,Android,Paid Ad,Oviya Nagarajan
U008180,2024-05-10,20,Male,Tier 2,Android,Paid Ad,Nitesh Misra
U008181,2024-03-30,31,Other,Tier 2,Android,Paid Ad,Yatin Bakshi
U008182,2024-03-30,29,Male,Tier 2,Android,Paid Ad,Ansh Chowdhury
U008183,2024-01-17,18,Male,Tier 1,Android,Referral,Udyati Krishnan
U008184,2024-02-22,33,Other,Tier 3,iOS,Referral,Ishwar Saini
U008185,2024-01-21,28,Female,Tier 1,iOS,Organic,Alka Khurana
U008186,2024-04-25,30,Male,Tier 1,iOS,Paid Ad,Yashica Bumb
U008187,2024-06-08,24,Female,Tier 2,Android,Social Media,Riya Tiwari
U008188,2024-04-19,28,Female,Tier 2,Android,Referral,Nandini Handa
U008189,2024-05-14,46,Female,Tier 3,iOS,Organic,Tanvi Suresh
U008190,2024-06-16,49,Male,Tier 2,iOS,Referral,Idika Dey
U008191,2024-01-24,24,Other,Tier 2,Android,Referral,Aarnav Venkatesh
U008192,2024-04-23,29,Other,Tier 1,iOS,Social Media,Dhriti Srivastava
U008193,2024-04-09,46,Other,Tier 3,Android,Referral,Mitali Dutta
U008194,2024-05-19,21,Male,Tier 3,iOS,Referral,Timothy Ram
U008195,2024-05-16,49,Male,Tier 2,Android,Social Media,Ekapad Venkataraman
U008196,2024-04-10,30,Male,Tier 2,Android,Paid Ad,Zansi Chauhan
U008197,2024-04-19,37,Other,Tier 2,Android,Paid Ad,Bhavika Dora
U008198,2024-04-06,34,Male,Tier 3,Android,Organic,Aarnav Dada
U008199,2024-02-13,21,Other,Tier 3,Android,Social Media,Theodore Hora
U008200,2024-05-04,33,Male,Tier 2,iOS,Organic,Edhitha Narula
U008201,2024-02-28,28,Other,Tier 2,Android,Paid Ad,Bhavna Ganesh
U008202,2024-03-01,20,Other,Tier 1,Android,Referral,Raagini Issac
U008203,2024-01-02,23,Female,Tier 1,Android,Paid Ad,Lucky Agate
U008204,2024-05-01,33,Other,Tier 3,iOS,Organic,Isaiah Salvi
U008205,2024-02-08,22,Male,Tier 1,iOS,Referral,Amara Chanda
U008206,2024-01-14,19,Male,Tier 1,Android,Organic,Yachana Ratta
U008207,2024-01-30,41,Other,Tier 2,Android,Paid Ad,Dalaja Bahri
U008208,2024-06-19,25,Male,Tier 2,Android,Paid Ad,Brijesh Pradhan
U008209,2024-04-10,31,Male,Tier 3,Android,Paid Ad,Gaurangi Lata
U008210,2024-02-18,27,Male,Tier 2,Android,Referral,Falguni Pingle
U008211,2024-01-21,21,Female,Tier 1,iOS,Paid Ad,Bachittar Chokshi
U008212,2024-01-05,46,Other,Tier 2,Android,Referral,Yauvani Prasad
U008213,2024-03-27,27,Female,Tier 1,Android,Organic,Harinakshi Sethi
U008214,2024-01-11,27,Male,Tier 3,iOS,Social Media,Zayyan Purohit
U008215,2024-02-28,55,Female,Tier 2,Android,Paid Ad,Vidhi Issac
U008216,2024-04-03,45,Male,Tier 2,Android,Organic,Oviya Sengupta
U008217,2024-06-08,29,Male,Tier 1,Android,Referral,Gunbir Narayanan
U008218,2024-06-12,19,Other,Tier 3,Android,Social Media,Darpan Parsa
U008219,2024-02-20,32,Other,Tier 2,Android,Referral,Charan Dani
U008220,2024-05-12,45,Female,Tier 1,Android,Paid Ad,Banjeet Chandra
U008221,2024-06-15,22,Other,Tier 1,Android,Organic,Nimrat Bhasin
U008222,2024-04-29,35,Male,Tier 3,Android,Organic,Anita Mahajan
U008223,2024-03-24,32,Male,Tier 1,Android,Paid Ad,Aditya Tandon
U008224,2024-05-03,49,Male,Tier 2,Android,Paid Ad,William Guha
U008225,2024-02-05,27,Male,Tier 3,iOS,Paid Ad,Mahika Sharma
U008226,2024-06-07,27,Other,Tier 2,Android,Organic,Omisha Rastogi
U008227,2024-05-07,34,Male,Tier 1,Android,Paid Ad,Vyanjana Batta
U008228,2024-02-03,36,Other,Tier 2,Android,Referral,Urishilla Doshi
U008229,2024-05-24,30,Other,Tier 1,Android,Organic,Vivaan Dhawan
U008230,2024-04-16,19,Male,Tier 2,Android,Organic,Indali Sood
U008231,2024-04-02,42,Female,Tier 2,Android,Organic,Radhika Subramanian
U008232,2024-02-26,22,Female,Tier 2,iOS,Organic,Daniel Master
U008233,2024-05-09,32,Male,Tier 3,Android,Paid Ad,Vasatika Pandit
U008234,2024-04-24,37,Female,Tier 3,Android,Referral,Imaran Pal
U008235,2024-03-12,31,Other,Tier 3,iOS,Paid Ad,Chakradev Bhasin
U008236,2024-02-23,33,Female,Tier 2,iOS,Referral,Ojasvi Biswas
U008237,2024-03-15,18,Other,Tier 2,iOS,Referral,Bimala Bajaj
U008238,2024-06-04,37,Male,Tier 1,Android,Referral,Osha Reddy
U008239,2024-03-31,49,Female,Tier 1,Android,Referral,Vinaya Sule
U008240,2024-06-06,39,Female,Tier 2,Android,Referral,Chandran Vyas
U008241,2024-01-29,40,Male,Tier 2,iOS,Paid Ad,Vedika Deep
U008242,2024-02-25,55,Female,Tier 3,Android,Social Media,Sathvik Mand
U008243,2024-01-24,47,Other,Tier 3,Android,Paid Ad,Laksh Pall
U008244,2024-03-16,27,Male,Tier 1,Android,Paid Ad,Lekha Bhandari
U008245,2024-04-22,25,Female,Tier 3,Android,Paid Ad,Zansi Lad
U008246,2024-01-07,29,Other,Tier 1,iOS,Paid Ad,Radha Kant
U008247,2024-05-06,34,Other,Tier 2,Android,Paid Ad,Jeremiah Din
U008248,2024-04-30,23,Female,Tier 1,Android,Referral,Netra D’Alia
U008249,2024-01-09,29,Female,Tier 1,Android,Referral,Tanish Swamy
U008250,2024-01-28,29,Female,Tier 1,Android,Organic,Oscar Malhotra
U008251,2024-06-20,31,Other,Tier 1,iOS,Organic,Viraj Dora
U008252,2024-03-30,29,Female,Tier 3,Android,Paid Ad,Timothy Pandey
U008253,2024-01-02,27,Male,Tier 1,Android,Social Media,Abha Rattan
U008254,2024-03-10,30,Other,Tier 2,Android,Paid Ad,Oviya Bir
U008255,2024-06-15,33,Other,Tier 1,Android,Paid Ad,Hemani Bedi
U008256,2024-02-10,44,Female,Tier 1,Android,Organic,Gavin Mistry
U008257,2024-06-24,25,Other,Tier 2,iOS,Paid Ad,Alexander Kaur
U008258,2024-04-11,27,Female,Tier 3,Android,Referral,Qarin Gaba
U008259,2024-04-09,36,Male,Tier 2,iOS,Referral,Advik Dara
U008260,2024-02-03,26,Other,Tier 1,Android,Organic,Laksh Sule
U008261,2024-01-30,48,Female,Tier 1,Android,Referral,Rehaan Kota
U008262,2024-05-07,43,Other,Tier 2,iOS,Paid Ad,Rajeshri Singhal
U008263,2024-04-19,38,Female,Tier 1,iOS,Organic,Janaki Grover
U008264,2024-03-30,27,Other,Tier 2,iOS,Referral,Rudra Maharaj
U008265,2024-06-15,24,Male,Tier 1,Android,Paid Ad,Indali Dugar
U008266,2024-02-24,32,Other,Tier 2,Android,Paid Ad,Darika Handa
U008267,2024-02-28,51,Female,Tier 1,Android,Paid Ad,Faqid Chakrabarti
U008268,2024-01-14,26,Other,Tier 2,Android,Organic,Pavani Apte
U008269,2024-04-03,30,Female,Tier 1,Android,Paid Ad,Eshana Bhagat
U008270,2024-04-01,29,Other,Tier 1,Android,Paid Ad,Harish Puri
U008271,2024-05-07,37,Male,Tier 3,Android,Organic,Nidhi Seth
U008272,2024-04-21,19,Other,Tier 2,Android,Paid Ad,Maanav Sharaf
U008273,2024-06-29,41,Other,Tier 2,iOS,Organic,Manthan Date
U008274,2024-05-30,19,Other,Tier 1,Android,Social Media,Arya Palan
U008275,2024-04-12,26,Female,Tier 2,Android,Organic,Nachiket Pillai
U008276,2024-01-26,22,Other,Tier 1,Android,Social Media,Anya Upadhyay
U008277,2024-03-03,32,Other,Tier 2,Android,Referral,Damini Bahl
U008278,2024-04-22,19,Female,Tier 3,Android,Organic,Aryan Sami
U008279,2024-04-23,30,Other,Tier 3,Android,Organic,Qadim Kanda
U008280,2024-06-10,21,Female,Tier 2,Android,Referral,Kalpit Mutti
U008281,2024-01-14,48,Male,Tier 3,Android,Paid Ad,Nitesh Palan
U008282,2024-01-06,20,Other,Tier 2,iOS,Paid Ad,Rachita Parmer
U008283,2024-01-31,44,Male,Tier 3,Android,Paid Ad,Kamya Sethi
U008284,2024-01-19,18,Other,Tier 1,Android,Social Media,Finn Halder
U008285,2024-01-21,29,Female,Tier 2,iOS,Referral,Kevin Mitra
U008286,2024-05-11,38,Female,Tier 1,Android,Paid Ad,Vasana Patla
U008287,2024-03-03,33,Male,Tier 1,Android,Social Media,Zaitra Kunda
U008288,2024-05-29,26,Other,Tier 2,Android,Organic,Nachiket Menon
U008289,2024-06-03,24,Male,Tier 2,iOS,Paid Ad,Leena Doshi
U008290,2024-01-21,27,Male,Tier 2,Android,Social Media,Raksha Pandya
U008291,2024-05-21,28,Female,Tier 2,Android,Referral,Udant Dhaliwal
U008292,2024-05-26,32,Female,Tier 1,Android,Social Media,Utkarsh Lanka
U008293,2024-06-28,41,Male,Tier 1,iOS,Paid Ad,Nihal Rajagopalan
U008294,2024-01-13,31,Other,Tier 1,iOS,Organic,Chatresh Prasad
U008295,2024-02-18,37,Male,Tier 1,iOS,Organic,Ryan Nadig
U008296,2024-01-08,25,Other,Tier 1,Android,Paid Ad,Aashi Lata
U008297,2024-01-15,26,Female,Tier 3,Android,Paid Ad,Upadhriti Kapoor
U008298,2024-05-28,24,Female,Tier 2,Android,Referral,Panini Gill
U008299,2024-04-27,27,Other,Tier 3,Android,Social Media,Hemangini Tiwari
U008300,2024-06-12,23,Male,Tier 1,Android,Social Media,Nisha Jain
U008301,2024-06-28,34,Male,Tier 1,Android,Social Media,Ladli Badami
U008302,2024-03-03,18,Male,Tier 1,iOS,Referral,Janani Bhatnagar
U008303,2024-05-15,37,Female,Tier 3,Android,Paid Ad,Ucchal Subramanian
U008304,2024-03-14,36,Male,Tier 2,iOS,Social Media,Aashi Khalsa
U008305,2024-05-03,28,Other,Tier 1,Android,Referral,Yauvani Bali
U008306,2024-04-18,24,Male,Tier 3,Android,Organic,Odika Sur
U008307,2024-02-08,31,Female,Tier 2,Android,Referral,Anmol Som
U008308,2024-04-05,29,Female,Tier 1,Android,Referral,Nidra Parmer
U008309,2024-05-11,28,Female,Tier 3,Android,Paid Ad,Bimala Palan
U008310,2024-02-13,27,Male,Tier 1,Android,Paid Ad,Anmol Pandit
U008311,2024-05-24,41,Male,Tier 1,Android,Organic,Diya Gill
U008312,2024-03-25,26,Other,Tier 2,iOS,Referral,Jeevika Upadhyay
U008313,2024-06-06,40,Male,Tier 1,Android,Organic,Faqid Rajagopal
U008314,2024-01-17,25,Other,Tier 2,Android,Referral,Charles Chaudhary
U008315,2024-01-05,54,Other,Tier 1,Android,Referral,Bhanumati Warrior
U008316,2024-05-09,23,Male,Tier 3,Android,Referral,Manan Khurana
U008317,2024-02-09,27,Male,Tier 1,Android,Referral,Eshana Chaudhary
U008318,2024-06-06,22,Male,Tier 1,Android,Organic,Netra Sangha
U008319,2024-06-22,36,Male,Tier 3,iOS,Referral,Wishi Jain
U008320,2024-03-10,48,Female,Tier 2,iOS,Organic,Yadavi Nadkarni
U008321,2024-04-20,31,Other,Tier 3,Android,Referral,Ishanvi Oak
U008322,2024-06-16,18,Male,Tier 3,Android,Organic,Pratyush Edwin
U008323,2024-03-07,18,Male,Tier 1,iOS,Referral,Jack Raj
U008324,2024-05-12,48,Other,Tier 2,iOS,Paid Ad,Ronith Varty
U008325,2024-06-25,24,Other,Tier 1,iOS,Paid Ad,Dayamai Gera
U008326,2024-05-04,22,Other,Tier 1,Android,Referral,Nihal Peri
U008327,2024-04-06,32,Male,Tier 2,iOS,Paid Ad,Zilmil Babu
U008328,2024-06-10,43,Male,Tier 1,iOS,Organic,Vaishnavi Dyal
U008329,2024-04-20,37,Female,Tier 2,Android,Paid Ad,Henry Lalla
U008330,2024-04-07,26,Female,Tier 1,Android,Social Media,Mahika Raval
U008331,2024-03-10,32,Other,Tier 2,Android,Organic,Nisha Hayer
U008332,2024-06-23,31,Other,Tier 3,iOS,Paid Ad,Yashica Garg
U008333,2024-06-14,32,Male,Tier 2,Android,Referral,Finn Chawla
U008334,2024-06-04,40,Male,Tier 1,iOS,Organic,Vasatika Narain
U008335,2024-03-26,30,Female,Tier 3,Android,Organic,Amruta Prakash
U008336,2024-05-01,25,Female,Tier 2,Android,Paid Ad,Hemangini Naidu
U008337,2024-06-18,27,Male,Tier 3,Android,Referral,Kai Samra
U008338,2024-04-20,29,Male,Tier 2,Android,Paid Ad,Dayita Nigam
U008339,2024-01-25,35,Other,Tier 1,iOS,Referral,Balvan Halder
U008340,2024-02-27,19,Male,Tier 2,Android,Organic,Adya Iyengar
U008341,2024-01-23,27,Female,Tier 3,Android,Social Media,Devansh Patel
U008342,2024-02-14,35,Male,Tier 1,Android,Referral,Ojas Lanka
U008343,2024-04-26,32,Other,Tier 1,Android,Referral,Yutika Chaudry
U008344,2024-03-05,39,Male,Tier 1,Android,Social Media,Gauri Chander
U008345,2024-02-13,45,Female,Tier 1,iOS,Organic,William Pandit
U008346,2024-06-28,24,Female,Tier 1,Android,Referral,Avni Bedi
U008347,2024-03-16,33,Other,Tier 1,iOS,Referral,Rehaan Suri
U008348,2024-03-10,21,Male,Tier 2,iOS,Referral,Indrajit Hora
U008349,2024-06-18,37,Male,Tier 1,Android,Referral,Bakhshi Maharaj
U008350,2024-02-25,46,Male,Tier 1,Android,Referral,Gayathri Behl
U008351,2024-04-13,28,Other,Tier 1,Android,Paid Ad,Jonathan Ahluwalia
U008352,2024-02-16,28,Other,Tier 2,Android,Social Media,Azad Mannan
U008353,2024-06-29,50,Other,Tier 3,iOS,Referral,Lajita Vasa
U008354,2024-04-07,24,Female,Tier 1,Android,Paid Ad,Caleb Shah
U008355,2024-03-18,31,Other,Tier 3,Android,Paid Ad,Garima Walla
U008356,2024-01-11,36,Other,Tier 1,iOS,Paid Ad,Isaac Dhingra
U008357,2024-05-15,26,Male,Tier 3,Android,Paid Ad,Chakradhar Soni
U008358,2024-04-23,33,Female,Tier 2,Android,Referral,Charan Tandon
U008359,2024-06-27,52,Female,Tier 2,Android,Referral,Harsh Swamy
U008360,2024-05-06,28,Male,Tier 3,Android,Paid Ad,Guneet Agarwal
U008361,2024-01-07,35,Female,Tier 2,Android,Referral,Yadavi Choudhury
U008362,2024-03-22,32,Female,Tier 3,Android,Paid Ad,Rushil Doshi
U008363,2024-02-08,39,Female,Tier 3,iOS,Referral,Falan Uppal
U008364,2024-06-21,25,Male,Tier 3,Android,Organic,Pooja Basak
U008365,2024-01-28,21,Male,Tier 3,Android,Organic,Indira Andra
U008366,2024-04-16,25,Other,Tier 2,iOS,Paid Ad,Aryan Ramakrishnan
U008367,2024-03-05,32,Other,Tier 1,Android,Organic,Anay Taneja
U008368,2024-06-26,29,Male,Tier 2,Android,Referral,Vincent Prashad
U008369,2024-02-15,54,Female,Tier 1,Android,Referral,Jonathan Ahluwalia
U008370,2024-01-15,23,Other,Tier 1,Android,Social Media,Harsh Das
U008371,2024-06-24,34,Other,Tier 1,Android,Organic,Bahadurjit Chawla
U008372,2024-05-16,27,Male,Tier 2,iOS,Paid Ad,Parth Pillay
U008373,2024-03-08,28,Male,Tier 1,Android,Social Media,Aahana Sarma
U008374,2024-03-21,22,Other,Tier 1,Android,Paid Ad,Sathvik Bahl
U008375,2024-05-23,49,Other,Tier 1,Android,Organic,Keya Khosla
U008376,2024-06-29,39,Male,Tier 2,Android,Paid Ad,Chavvi Konda
U008377,2024-06-21,47,Other,Tier 2,Android,Referral,Janani Babu
U008378,2024-04-02,31,Male,Tier 1,Android,Organic,Darpan Pillay
U008379,2024-02-22,29,Other,Tier 2,Android,Paid Ad,Arjun Korpal
U008380,2024-01-09,46,Male,Tier 1,Android,Referral,Aarush Vaidya
U008381,2024-01-07,36,Female,Tier 1,Android,Referral,Libni Pandya
U008382,2024-04-08,32,Male,Tier 2,Android,Referral,Tanvi Ray
U008383,2024-05-06,27,Female,Tier 2,iOS,Paid Ad,Aadhya Kapur
U008384,2024-03-24,40,Female,Tier 1,Android,Social Media,Deepa Narula
U008385,2024-02-28,18,Male,Tier 1,Android,Paid Ad,Jagat Agate
U008386,2024-01-05,34,Male,Tier 1,Android,Paid Ad,Samesh Ravi
U008387,2024-01-06,31,Male,Tier 2,Android,Paid Ad,Dalaja Banik
U008388,2024-04-13,25,Other,Tier 3,Android,Organic,Warda Sidhu
U008389,2024-06-16,38,Female,Tier 1,Android,Paid Ad,Anmol Patla
U008390,2024-05-12,31,Other,Tier 1,iOS,Paid Ad,Meera Narang
U008391,2024-05-23,34,Male,Tier 3,Android,Paid Ad,Girindra Krish
U008392,2024-04-17,32,Female,Tier 2,iOS,Organic,Sanaya Savant
U008393,2024-01-11,45,Female,Tier 2,iOS,Organic,Netra Chowdhury
U008394,2024-05-28,44,Female,Tier 1,iOS,Paid Ad,Adya Sampath
U008395,2024-05-15,35,Male,Tier 2,Android,Paid Ad,Vasana Pant
U008396,2024-03-24,26,Other,Tier 2,iOS,Organic,Madhavi Dua
U008397,2024-03-23,31,Other,Tier 2,Android,Social Media,Anay Sheth
U008398,2024-01-27,31,Male,Tier 1,Android,Paid Ad,Triya Koshy
U008399,2024-03-26,28,Male,Tier 1,Android,Paid Ad,Alka Wable
U008400,2024-06-23,33,Other,Tier 1,Android,Social Media,Osha Chad
U008401,2024-06-24,54,Female,Tier 3,iOS,Organic,Ryan Ramesh
U008402,2024-03-09,22,Male,Tier 2,Android,Referral,Dayamai Swaminathan
U008403,2024-03-07,25,Female,Tier 2,Android,Paid Ad,Avni Narasimhan
U008404,2024-06-27,30,Male,Tier 1,iOS,Paid Ad,Reva Taneja
U008405,2024-02-16,32,Male,Tier 1,Android,Organic,Thomas Ratta
U008406,2024-01-18,24,Other,Tier 1,Android,Paid Ad,Vihaan Mander
U008407,2024-01-02,28,Male,Tier 3,Android,Organic,Jalsa Hayre
U008408,2024-03-21,45,Other,Tier 1,Android,Organic,Caleb Sha
U008409,2024-05-26,42,Other,Tier 3,Android,Referral,Arjun Shere
U008410,2024-04-20,31,Male,Tier 3,Android,Referral,Omkaar Dara
U008411,2024-06-04,23,Male,Tier 1,Android,Referral,Forum Bumb
U008412,2024-06-18,35,Other,Tier 2,Android,Paid Ad,Faqid Sankaran
U008413,2024-02-18,40,Male,Tier 1,Android,Organic,Prisha Sule
U008414,2024-01-15,29,Male,Tier 2,Android,Referral,Krish Chacko
U008415,2024-01-25,26,Female,Tier 2,Android,Social Media,Qasim Ratta
U008416,2024-02-05,27,Female,Tier 2,iOS,Social Media,Samaksh Misra
U008417,2024-01-09,29,Female,Tier 1,Android,Paid Ad,Suhani Bhatnagar
U008418,2024-03-08,34,Other,Tier 3,Android,Paid Ad,Nakul Sandhu
U008419,2024-05-07,46,Male,Tier 1,Android,Referral,Kamya Vyas
U008420,2024-02-26,46,Male,Tier 2,Android,Organic,Frederick Halder
U008421,2024-04-27,33,Female,Tier 1,Android,Referral,Balendra Palan
U008422,2024-04-02,39,Other,Tier 3,Android,Organic,Brijesh Devi
U008423,2024-01-24,42,Other,Tier 2,iOS,Social Media,Vamakshi Minhas
U008424,2024-01-15,44,Male,Tier 2,Android,Paid Ad,Anay Rama
U008425,2024-02-18,34,Other,Tier 1,iOS,Organic,Azad Khalsa
U008426,2024-02-09,40,Female,Tier 1,Android,Referral,Kevin Reddy
U008427,2024-05-16,20,Other,Tier 2,Android,Referral,Charita Amble
U008428,2024-06-06,42,Female,Tier 3,iOS,Referral,Januja Date
U008429,2024-06-23,23,Male,Tier 1,Android,Paid Ad,Vedant Sampath
U008430,2024-03-27,40,Other,Tier 1,Android,Paid Ad,Siya Shenoy
U008431,2024-02-28,22,Female,Tier 2,Android,Referral,Yamini Sahni
U008432,2024-05-31,19,Other,Tier 3,Android,Paid Ad,Megha Handa
U008433,2024-02-26,35,Other,Tier 1,Android,Organic,Christopher Saini
U008434,2024-02-17,33,Other,Tier 3,Android,Paid Ad,Anika Om
U008435,2024-06-22,27,Female,Tier 1,Android,Referral,Ishani Sankar
U008436,2024-03-02,21,Other,Tier 3,Android,Referral,Turvi Deep
U008437,2024-04-15,51,Other,Tier 1,iOS,Paid Ad,Max Karpe
U008438,2024-01-21,26,Male,Tier 1,iOS,Organic,Charvi Halder
U008439,2024-03-08,26,Female,Tier 3,Android,Paid Ad,Jasmit Som
U008440,2024-05-16,55,Other,Tier 1,Android,Referral,Panini Kumar
U008441,2024-04-04,26,Female,Tier 1,Android,Referral,Laban Kale
U008442,2024-01-16,19,Male,Tier 1,Android,Organic,Qabil Dewan
U008443,2024-06-26,34,Male,Tier 1,Android,Paid Ad,Ranbir Patil
U008444,2024-06-12,24,Other,Tier 1,Android,Organic,Lila Chokshi
U008445,2024-02-14,33,Female,Tier 2,Android,Paid Ad,Lakshmi Wadhwa
U008446,2024-05-24,54,Other,Tier 1,Android,Referral,Chaitanya Gupta
U008447,2024-02-10,19,Male,Tier 3,iOS,Organic,Veda Bora
U008448,2024-03-13,42,Other,Tier 1,Android,Paid Ad,Abha Maharaj
U008449,2024-06-07,20,Male,Tier 2,Android,Referral,Balendra Modi
U008450,2024-01-07,30,Male,Tier 2,Android,Paid Ad,Lipika Gole
U008451,2024-05-15,23,Female,Tier 2,Android,Paid Ad,Ekalinga Saxena
U008452,2024-05-06,26,Female,Tier 2,Android,Paid Ad,Nitara Narain
U008453,2024-01-23,35,Male,Tier 2,iOS,Referral,Gaurika Dora
U008454,2024-04-06,32,Male,Tier 3,iOS,Paid Ad,Vaishnavi Nayar
U008455,2024-02-22,20,Female,Tier 2,Android,Paid Ad,Tripti Dani
U008456,2024-04-24,34,Female,Tier 2,Android,Referral,Gaurang Bhattacharyya
U008457,2024-02-28,21,Male,Tier 1,Android,Paid Ad,Isaac Guha
U008458,2024-01-12,39,Female,Tier 1,Android,Paid Ad,Patrick Saraf
U008459,2024-06-14,31,Other,Tier 1,Android,Organic,Daksha Gill
U008460,2024-03-15,19,Female,Tier 1,Android,Referral,Gautam Misra
U008461,2024-01-04,25,Female,Tier 1,Android,Referral,Zaitra Edwin
U008462,2024-03-15,22,Female,Tier 1,Android,Organic,Warjas Pai
U008463,2024-01-09,34,Male,Tier 3,Android,Social Media,Krishna Chandra
U008464,2024-02-09,29,Female,Tier 3,Android,Organic,Brijesh Mitter
U008465,2024-02-05,36,Other,Tier 1,Android,Referral,Chaaya Lalla
U008466,2024-03-24,27,Other,Tier 2,Android,Referral,Ethan Dasgupta
U008467,2024-01-11,26,Other,Tier 2,Android,Referral,Ekanta Kalita
U008468,2024-02-29,34,Male,Tier 1,Android,Organic,Udant Chaudry
U008469,2024-04-15,33,Female,Tier 2,Android,Referral,Sudiksha Yohannan
U008470,2024-01-06,45,Other,Tier 1,Android,Paid Ad,Niharika Puri
U008471,2024-05-26,33,Female,Tier 1,Android,Organic,Harini Dave
U008472,2024-06-28,32,Female,Tier 2,Android,Paid Ad,Amara Rama
U008473,2024-06-06,27,Other,Tier 3,Android,Paid Ad,Vasana Dewan
U008474,2024-02-12,40,Male,Tier 3,Android,Organic,Xavier Raman
U008475,2024-03-07,42,Other,Tier 2,Android,Organic,Jacob Pandey
U008476,2024-06-10,19,Other,Tier 2,iOS,Referral,Anvi Luthra
U008477,2024-03-25,42,Female,Tier 2,Android,Referral,Radhika Modi
U008478,2024-05-31,37,Other,Tier 2,iOS,Paid Ad,Kashish Master
U008479,2024-06-29,19,Other,Tier 3,Android,Referral,Jatin Yohannan
U008480,2024-05-26,44,Male,Tier 1,iOS,Paid Ad,Hiral Basak
